"id","external_id","tekra_key","asbis_key","name_bg","name_en","sort_order","platform","created_at","updated_at","created_by","last_modified_by","is_filter","most_key","filter_order"
4371,,,технология_на_микрофона,Технология на микрофона,Технология на микрофона,50,ASBIS,2026-05-19 15:49:11.548,2026-05-19 15:49:11.548,system,system,true,,
4372,,,s_pdif_in_optical,S/PDIF-in Optical,S/PDIF-in Optical,50,ASBIS,2026-05-19 15:49:11.552,2026-05-19 15:49:11.552,system,system,true,,
4373,,,шум_на_сигнала_на_микрофона,Шум на сигнала на микрофона,Шум на сигнала на микрофона,50,ASBIS,2026-05-19 15:49:11.553,2026-05-19 15:49:11.553,system,system,true,,
4375,,,характеристики_на_слушалки,Характеристики на слушалки,Характеристики на слушалки,50,ASBIS,2026-05-19 15:49:11.568,2026-05-19 15:49:11.568,system,system,true,,
4376,,,микрофон_режим_на_работа,Микрофон - Режим на работа,Микрофон - Режим на работа,50,ASBIS,2026-05-19 15:49:11.570,2026-05-19 15:49:11.570,system,system,true,,
4377,,,монтажен_хардуер_тип,Монтажен хардуер - тип,Монтажен хардуер - тип,50,ASBIS,2026-05-19 15:49:11.583,2026-05-19 15:49:11.583,system,system,true,,
5940,,,,Protocol,Protocol,50,MOST,2026-05-26 01:25:42.814,2026-05-26 01:25:42.814,system,system,true,protocol,
4379,,,работна_влажност,Работна влажност,Работна влажност,50,ASBIS,2026-05-19 15:49:11.590,2026-05-19 15:49:11.590,system,system,true,,
4380,,,poe_out,PoE out,PoE out,50,ASBIS,2026-05-19 15:49:11.592,2026-05-19 15:49:11.592,system,system,true,,
4381,,,технология_на_връзка,Технология на връзка,Технология на връзка,50,ASBIS,2026-05-19 15:49:11.593,2026-05-19 15:49:11.593,system,system,true,,
4382,,,монтаж,Монтаж,Монтаж,50,ASBIS,2026-05-19 15:49:11.602,2026-05-19 15:49:11.602,system,system,true,,
4374,,,макс_видео_резолюция,Макс. видео резолюция,Макс. видео резолюция,80,ASBIS,2026-05-19 15:49:11.558,2026-08-20 09:55:41.357,system,d.eshanovski@gmail.com,true,,
4384,,,поддържани_формат,Поддържани формат,Поддържани формат,81,ASBIS,2026-05-19 15:49:11.608,2026-08-20 09:55:41.357,system,d.eshanovski@gmail.com,true,,
4386,,,pc_2856,PC 2856,PC 2856,50,ASBIS,2026-05-19 15:49:11.621,2026-05-19 15:49:11.621,system,system,true,,
4387,,,tpu,TPU,TPU,50,ASBIS,2026-05-19 15:49:11.622,2026-05-19 15:49:11.622,system,system,true,,
4388,,,списък_съвместими_продукти,Списък съвместими продукти,Списък съвместими продукти,50,ASBIS,2026-05-19 15:49:11.624,2026-05-19 15:49:11.624,system,system,true,,
4390,,,макс_брой_поддържани_захранвания,Макс. брой поддържани захранвания,Макс. брой поддържани захранвания,50,ASBIS,2026-05-19 15:49:11.640,2026-05-19 15:49:11.640,system,system,true,,
4393,,,usb_3_0,USB 3.0,USB 3.0,50,ASBIS,2026-05-19 15:49:11.654,2026-05-19 15:49:11.654,system,system,true,,
4394,,,silica,Silica,Silica,50,ASBIS,2026-05-19 15:49:11.691,2026-05-19 15:49:11.691,system,system,true,,
4395,,,pc_2805,PC 2805,PC 2805,50,ASBIS,2026-05-19 15:49:11.704,2026-05-19 15:49:11.704,system,system,true,,
4396,,,abs_757,ABS 757,ABS 757,50,ASBIS,2026-05-19 15:49:11.705,2026-05-19 15:49:11.705,system,system,true,,
4397,,,abs_558,ABS 558,ABS 558,50,ASBIS,2026-05-19 15:49:11.708,2026-05-19 15:49:11.708,system,system,true,,
4398,,,tpe65,TPE65℃,TPE65℃,50,ASBIS,2026-05-19 15:49:11.710,2026-05-19 15:49:11.710,system,system,true,,
4400,,,ляв_конектор,Ляв конектор,Ляв конектор,50,ASBIS,2026-05-19 15:49:11.715,2026-05-19 15:49:11.715,system,system,true,,
4401,,,десен_конектор,Десен конектор,Десен конектор,50,ASBIS,2026-05-19 15:49:11.741,2026-05-19 15:49:11.741,system,system,true,,
4410,,,мин_влажност_в_неработен_режим,Мин. влажност в неработен режим,Мин. влажност в неработен режим,50,ASBIS,2026-05-19 15:49:11.820,2026-05-19 15:49:11.820,system,system,true,,
4414,,,pbt_15_gf,PBT+15%GF,PBT+15%GF,50,ASBIS,2026-05-19 15:49:11.834,2026-05-19 15:49:11.834,system,system,true,,
5470,,,ppe,PPE,PPE,50,ASBIS,2026-05-19 15:49:19.798,2026-05-19 15:49:19.798,system,system,true,,
4383,,,alarm_input_output,Вход/Изход за аларма,Alarm Input/Output,50,ASBIS,2026-05-19 15:49:11.603,2026-05-19 15:49:11.603,system,system,true,,
4389,,,accessories_category,Категория аксесоари,Accessories Category,50,ASBIS,2026-05-19 15:49:11.634,2026-05-19 15:49:11.634,system,system,true,,
4391,,,supports_remote_connections,Поддържа отдалечени връзки,Supports Remote Connections,50,ASBIS,2026-05-19 15:49:11.648,2026-05-19 15:49:11.648,system,system,true,,
4399,,,phone_line,Телефонна линия,Phone Line,50,ASBIS,2026-05-19 15:49:11.713,2026-05-19 15:49:11.713,system,system,true,,
4402,,,kitchen_appliance_type,Тип кухненски уред,Kitchen Appliance Type,50,ASBIS,2026-05-19 15:49:11.780,2026-05-19 15:49:11.780,system,system,true,,
4403,,,bowl,Купа,Bowl,50,ASBIS,2026-05-19 15:49:11.797,2026-05-19 15:49:11.797,system,system,true,,
4404,,,minimum_cooking_time,Минимално времетраене на готвене,Minimum Cooking Time,50,ASBIS,2026-05-19 15:49:11.805,2026-05-19 15:49:11.805,system,system,true,,
4405,,,cooking_programs_quantity,Брой програми за готвене,Cooking Programs Quantity,50,ASBIS,2026-05-19 15:49:11.807,2026-05-19 15:49:11.807,system,system,true,,
4406,,,heater_features,Характеристики на нагревателя,Heater Features,50,ASBIS,2026-05-19 15:49:11.810,2026-05-19 15:49:11.810,system,system,true,,
4408,,,blender_bowl,Купа за блендер,Blender Bowl,50,ASBIS,2026-05-19 15:49:11.818,2026-05-19 15:49:11.818,system,system,true,,
4411,,,minimum_noise_level,Минимално ниво на шума,Minimum Noise Level,50,ASBIS,2026-05-19 15:49:11.824,2026-05-19 15:49:11.824,system,system,true,,
4412,,,power_consumption_stand_by,Консумация в режим на изчакване,Power Consumption Stand By,50,ASBIS,2026-05-19 15:49:11.826,2026-05-19 15:49:11.826,system,system,true,,
4413,,,maximum_noise_level,Максимално ниво на шума,Maximum Noise Level,50,ASBIS,2026-05-19 15:49:11.827,2026-05-19 15:49:11.827,system,system,true,,
4416,,,automatic_programs,Автоматични програми,Automatic Programs,50,ASBIS,2026-05-19 15:49:11.836,2026-05-19 15:49:11.836,system,system,true,,
4417,,,minimum_speed,Минимална скорост,Minimum Speed,50,ASBIS,2026-05-19 15:49:11.838,2026-05-19 15:49:11.838,system,system,true,,
4419,,,knife_material,Материал на ножа,Knife Material,50,ASBIS,2026-05-19 15:49:11.844,2026-05-19 15:49:11.844,system,system,true,,
4420,,,adjustable_travel,Регулируем ход на клавиш,Adjustable Travel,50,ASBIS,2026-05-19 15:49:11.845,2026-05-19 15:49:11.845,system,system,true,,
5941,,,,Format,Format,50,MOST,2026-05-26 01:25:43.054,2026-05-26 01:25:43.054,system,system,true,format,
4423,,,модул_за_безжично_зареждане_на_слушалки,Модул за безжично зареждане на слушалки,Модул за безжично зареждане на слушалки,50,ASBIS,2026-05-19 15:49:11.937,2026-05-19 15:49:11.937,system,system,true,,
5942,,,,Pump specification,Pump specification,50,MOST,2026-05-26 01:25:43.067,2026-05-26 01:25:43.067,system,system,true,pump_specification,
4425,,,брой_конектори_на_изхода,Брой конектори на изхода,Брой конектори на изхода,50,ASBIS,2026-05-19 15:49:11.942,2026-05-19 15:49:11.942,system,system,true,,
5943,,,,Input [Watt],Input [Watt],50,MOST,2026-05-26 01:25:43.076,2026-05-26 01:25:43.076,system,system,true,input_watt,
4427,,,захранващ_блок_и_адаптер_характеристики,Захранващ блок и адаптер - Характеристики,Захранващ блок и адаптер - Характеристики,50,ASBIS,2026-05-19 15:49:11.983,2026-05-19 15:49:11.983,system,system,true,,
4421,,,dimensions_of_pallet_by_air_cm,Dimensions of pallet (by air)(cm),Dimensions of pallet (by air)(cm),82,ASBIS,2026-05-19 15:49:11.846,2026-08-20 09:55:41.358,system,d.eshanovski@gmail.com,true,,
4429,,,модул_за_безжично_зареждане_на_smartwatch,Модул за безжично зареждане на SmartWatch,Модул за безжично зареждане на SmartWatch,50,ASBIS,2026-05-19 15:49:12.133,2026-05-19 15:49:12.133,system,system,true,,
4431,,,входни_конектори_за_захранване_брой,Входни конектори за захранване - брой,Входни конектори за захранване - брой,50,ASBIS,2026-05-19 15:49:12.149,2026-05-19 15:49:12.149,system,system,true,,
4432,,,входни_конектори_за_захранване_тип,Входни конектори за захранване - тип,Входни конектори за захранване - тип,50,ASBIS,2026-05-19 15:49:12.152,2026-05-19 15:49:12.152,system,system,true,,
4433,,,тип_конектори_на_изхода,Тип конектори на изхода,Тип конектори на изхода,50,ASBIS,2026-05-19 15:49:12.190,2026-05-19 15:49:12.190,system,system,true,,
4434,,,макс_диапазон_на_действие_на_сигнала_на_закрито,Макс. диапазон на действие на сигнала на закрито,Макс. диапазон на действие на сигнала на закрито,50,ASBIS,2026-05-19 15:49:12.201,2026-05-19 15:49:12.201,system,system,true,,
4439,,,модул_за_безжично_зареждане,Модул за безжично зареждане,Модул за безжично зареждане,50,ASBIS,2026-05-19 15:49:12.252,2026-05-19 15:49:12.252,system,system,true,,
4440,,,usb_type_a,USB Type A,USB Type A,50,ASBIS,2026-05-19 15:49:12.253,2026-05-19 15:49:12.253,system,system,true,,
4441,,,поддържа_технология_на_клетъчни_батерии,Поддържа технология на клетъчни батерии,Поддържа технология на клетъчни батерии,50,ASBIS,2026-05-19 15:49:12.258,2026-05-19 15:49:12.258,system,system,true,,
4442,,,usb_type_c1usb_type_c2,USB Type C1USB Type C2,USB Type C1USB Type C2,50,ASBIS,2026-05-19 15:49:12.261,2026-05-19 15:49:12.261,system,system,true,,
4443,,,carton_weight_kg,Carton weight (kg),Carton weight (kg),50,ASBIS,2026-05-19 15:49:12.262,2026-05-19 15:49:12.262,system,system,true,,
4445,,,snapshot_button,Snapshot Button,Snapshot Button,50,ASBIS,2026-05-19 15:49:12.330,2026-05-19 15:49:12.330,system,system,true,,
4454,,,светлинен_индикатор,Светлинен индикатор,Светлинен индикатор,50,ASBIS,2026-05-19 15:49:12.588,2026-05-19 15:49:12.588,system,system,true,,
4455,,,макс_относителна_влажност_на_въздуха,Макс. относителна влажност на въздуха,Макс. относителна влажност на въздуха,50,ASBIS,2026-05-19 15:49:12.593,2026-05-19 15:49:12.593,system,system,true,,
4458,,,мин_относителна_влажност_на_въздуха,Мин. относителна влажност на въздуха,Мин. относителна влажност на въздуха,50,ASBIS,2026-05-19 15:49:12.598,2026-05-19 15:49:12.598,system,system,true,,
4459,,,abs757,ABS757,ABS757,50,ASBIS,2026-05-19 15:49:12.601,2026-05-19 15:49:12.601,system,system,true,,
4424,,,countries_where_allowed_to_sell,Страни за продажба,Countries where allowed to Sell,50,ASBIS,2026-05-19 15:49:11.940,2026-05-19 15:49:11.940,system,system,true,,
4436,,,built_in_cable,Вграден кабел,Built-in Cable,50,ASBIS,2026-05-19 15:49:12.230,2026-05-19 15:49:12.230,system,system,true,,
4438,,,power_display,Дисплей на захранването,Power Display,50,ASBIS,2026-05-19 15:49:12.249,2026-05-19 15:49:12.249,system,system,true,,
4446,,,focus,Фокус,Focus,50,ASBIS,2026-05-19 15:49:12.332,2026-05-19 15:49:12.332,system,system,true,,
4447,,,color_box_dimensions_mm,Размери на цветната кутия (мм),Color box dimensions (mm),50,ASBIS,2026-05-19 15:49:12.335,2026-05-19 15:49:12.335,system,system,true,,
4448,,,single_pack_gross_weight_kg,Бруто тегло на единична опаковка (кг),Single pack gross weight (kg),50,ASBIS,2026-05-19 15:49:12.404,2026-05-19 15:49:12.404,system,system,true,,
4450,,,packs_per_pallet,Опаковки на палет,Packs per Pallet,50,ASBIS,2026-05-19 15:49:12.531,2026-05-19 15:49:12.531,system,system,true,,
4451,,,wireless_charger_type,Тип безжично зарядно,Wireless Charger Type,50,ASBIS,2026-05-19 15:49:12.571,2026-05-19 15:49:12.571,system,system,true,,
4452,,,quantity_of_connected_devices,Брой свързани устройства,Quantity of Connected Devices,50,ASBIS,2026-05-19 15:49:12.574,2026-05-19 15:49:12.574,system,system,true,,
4453,,,product_series,Продуктова серия,Product Series,50,ASBIS,2026-05-19 15:49:12.580,2026-05-19 15:49:12.580,system,system,true,,
4456,,,number_of_cycles_of_foil_cuts,Брой цикли на рязане на фолио,Number of cycles of foil cuts,50,ASBIS,2026-05-19 15:49:12.596,2026-05-19 15:49:12.596,system,system,true,,
5944,,,,Rotation speed [RPM],Rotation speed [RPM],50,MOST,2026-05-26 01:25:43.093,2026-05-26 01:25:43.093,system,system,true,rotation_speed_rpm,
4463,,,usb_тип_c,USB тип C,USB тип C,50,ASBIS,2026-05-19 15:49:12.664,2026-05-19 15:49:12.664,system,system,true,,
4464,,,съвместими_устройства,Съвместими устройства,Съвместими устройства,50,ASBIS,2026-05-19 15:49:12.681,2026-05-19 15:49:12.681,system,system,true,,
4465,,,размер_на_свързани_продукти,Размер на свързани продукти,Размер на свързани продукти,50,ASBIS,2026-05-19 15:49:12.749,2026-05-19 15:49:12.749,system,system,true,,
4466,,,безжично_зареждане,Безжично зареждане,Безжично зареждане,50,ASBIS,2026-05-19 15:49:12.759,2026-05-19 15:49:12.759,system,system,true,,
4467,,,номинална_скорост_мин,Номинална скорост мин,Номинална скорост мин,50,ASBIS,2026-05-19 15:49:12.760,2026-05-19 15:49:12.760,system,system,true,,
4468,,,номинална_скорост,Номинална Скорост,Номинална Скорост,50,ASBIS,2026-05-19 15:49:12.777,2026-05-19 15:49:12.777,system,system,true,,
4469,,,охладителна_система_тип,Охладителна система - тип,Охладителна система - тип,50,ASBIS,2026-05-19 15:49:12.821,2026-05-19 15:49:12.821,system,system,true,,
