"id","tekra_id","tekra_slug","asbis_id","asbis_code","external_id","name_en","name_bg","slug","category_path","show_flag","sort_order","parent_id","platform","is_promo_active","created_at","updated_at","created_by","last_modified_by","alias_of_id"
165,,,,,566,Screen protector for mobile phone,Защитни фолиа / стъкла за телефони,screen-protector-for-mobile-phone,,true,11,153,VALI,false,2026-04-02 10:02:02.135,2026-04-02 10:02:03.152,system,system,
166,,,,,619,Others,Други мобилни аксесоари,other-mobile-accessories,,true,12,153,VALI,false,2026-04-02 10:02:02.137,2026-04-02 10:02:03.152,system,system,
628,,,,,,Мрежов Комутатор,Мрежов Комутатор,mrezhov-komutator-asbis,mrezhovi-produkti/mrezhov-komutator-asbis,false,0,333,ASBIS,false,2026-08-06 11:58:56.430,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
969,,,,,,DSSExpress,DSSExpress,videonablyudenie-softuer-dssexpress,videonablyudenie/softuer/dssexpress,true,1,968,TEKRA,false,2026-08-19 12:26:47.853,2026-08-19 15:37:53.531,admin,admin,
974,,,,,,Converters,Конвертори,sistemi-prenos-konvertori,videonablyudenie/sistemi-za-prenos-na-danni-i-elektrozahranvane/konvertori,true,4,970,TEKRA,false,2026-08-19 15:18:41.972,2026-08-19 15:37:53.531,admin,admin,
968,,softuer,,,,Software,Софтуер,videonablyudenie-softuer,videonablyudenie/softuer,false,7,230,TEKRA,false,2026-08-19 12:26:47.853,2026-08-19 12:26:47.853,admin,admin,
970,,sistemi-za-prenos-na-danni-i-elektrozahranvane,,,,Data Transmission and Power Systems,Системи за пренос на данни и електрозахранване,sistemi-za-prenos-na-danni,videonablyudenie/sistemi-za-prenos-na-danni-i-elektrozahranvane,false,8,230,TEKRA,false,2026-08-19 12:26:47.853,2026-08-19 12:26:47.853,admin,admin,
971,,,,,,Accessories,Аксесоари,sistemi-prenos-aksesoari,videonablyudenie/sistemi-za-prenos-na-danni-i-elektrozahranvane/aksesoari-253,true,1,970,TEKRA,false,2026-08-19 12:26:47.853,2026-08-19 15:37:53.531,admin,admin,
572,,,,,,Compressor,Compressor,compressor,other/compressor,false,0,,ASBIS,false,2026-08-06 11:58:55.818,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
675,,,,,,Батерия,Батерия,bateriya-asbis,zahranvane-i-kabeli/bateriya-asbis,false,0,380,ASBIS,false,2026-08-06 11:58:56.921,2026-08-06 12:06:45.475,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
323,,,,,,Централен процесор - настолен,Централен процесор - настолен,tsentralen-protsesor-nastolen,protsesori/tsentralen-protsesor-nastolen,false,0,1,ASBIS,false,2026-05-19 15:47:29.618,2026-05-20 09:32:57.821,system,system,
524,,,,,,SSD Server Optane,SSD сървърен Optane,ssd-server-optane,optane/ssd-server-optane,false,0,1,ASBIS,false,2026-05-19 15:47:31.367,2026-05-20 09:32:57.821,system,system,
376,,,,,,Настолна система,Настолна система,nastolna-sistema,nastolni-rs/nastolna-sistema,false,0,31,ASBIS,false,2026-05-19 15:47:30.059,2026-05-20 09:32:57.821,system,system,
379,,,,,,Компютър за геймъри,Компютър за геймъри,kompyutar-za-geymari,nastolni-rs/kompyutar-za-geymari,false,0,31,ASBIS,false,2026-05-19 15:47:30.084,2026-05-20 09:32:57.821,system,system,
377,,,,,,PC all in one,Компютър всичко в едно,pc-all-in-one,nastolni-rs/pc-all-in-one,false,0,31,ASBIS,false,2026-05-19 15:47:30.068,2026-05-20 09:32:57.821,system,system,
422,,,,,,РС полуготова система,РС полуготова система,rs-polugotova-sistema,nastolni-konfiguratsii/rs-polugotova-sistema,false,0,31,ASBIS,false,2026-05-19 15:47:30.580,2026-05-20 09:32:57.821,system,system,
432,,,,,,Дънна платка сървърна,Дънна платка сървърна,danna-platka-sarvarna,sarvari/danna-platka-sarvarna,false,0,31,ASBIS,false,2026-05-19 15:47:30.666,2026-05-20 09:32:57.821,system,system,
424,,,,,,Сървърна кутия,Сървърна кутия,sarvarna-kutiya,sarvarni-komponenti/sarvarna-kutiya,false,0,31,ASBIS,false,2026-05-19 15:47:30.596,2026-05-20 09:32:57.821,system,system,
425,,,,,,Сървърни аксесоари,Сървърни аксесоари,sarvarni-aksesoari,sarvarni-komponenti/sarvarni-aksesoari,false,0,31,ASBIS,false,2026-05-19 15:47:30.605,2026-05-20 09:32:57.821,system,system,
426,,,,,,RAID контролер,RAID контролер,raid-kontroler,sarvarni-komponenti/raid-kontroler,false,0,31,ASBIS,false,2026-05-19 15:47:30.613,2026-05-20 09:32:57.821,system,system,
427,,,,,,HBA контролер,HBA контролер,hba-kontroler,sarvarni-komponenti/hba-kontroler,false,0,31,ASBIS,false,2026-05-19 15:47:30.622,2026-05-20 09:32:57.821,system,system,
428,,,,,,Сървърно охлаждане,Сървърно охлаждане,sarvarno-ohlazhdane,sarvarni-komponenti/sarvarno-ohlazhdane,false,0,31,ASBIS,false,2026-05-19 15:47:30.635,2026-05-20 09:32:57.821,system,system,
429,,,,,,RAID контролер - аксесоари,RAID контролер - аксесоари,raid-kontroler-aksesoari,sarvarni-komponenti/raid-kontroler-aksesoari,false,0,31,ASBIS,false,2026-05-19 15:47:30.643,2026-05-20 09:32:57.821,system,system,
441,,,,,,Преносим компютър - бизнес,Преносим компютър - бизнес,prenosim-kompyutar-biznes,prenosimi-kompyutri/prenosim-kompyutar-biznes,false,0,36,ASBIS,false,2026-05-19 15:47:30.732,2026-05-20 09:32:57.821,system,system,
485,,,,,,PC таблет с Windows,PC таблет с Windows,pc-tablet-s-windows,tableti/pc-tablet-s-windows,false,0,36,ASBIS,false,2026-05-19 15:47:31.061,2026-05-20 09:32:57.821,system,system,
396,,,,,,Опаковка за пренасяне,Опаковка за пренасяне,opakovka-za-prenasyane,konektori/opakovka-za-prenasyane,false,0,36,ASBIS,false,2026-05-19 15:47:30.325,2026-05-20 09:32:57.821,system,system,
363,,,,,,LED Монитор,LED Монитор,led-monitor,displei/led-monitor,false,0,49,ASBIS,false,2026-05-19 15:47:29.951,2026-05-20 09:32:57.821,system,system,
364,,,,,,LED телевизор,LED телевизор,led-televizor,displei/led-televizor,false,0,49,ASBIS,false,2026-05-19 15:47:29.960,2026-05-20 09:32:57.821,system,system,
365,,,,,,Широкоформатни дисплеи,Широкоформатни дисплеи,shirokoformatni-displei,displei/shirokoformatni-displei,false,0,49,ASBIS,false,2026-05-19 15:47:29.967,2026-05-20 09:32:57.821,system,system,
93,,,,,548,"3D Printers","3D Принтери","3d-printers",,true,102,78,VALI,false,2026-04-02 10:02:01.049,2026-04-02 10:02:02.997,system,system,
94,,,,,719,"3D Scanners","3D Скенери","3d-scanners",,true,103,78,VALI,false,2026-04-02 10:02:01.051,2026-04-02 10:02:02.997,system,system,
409,,,,,,Посочващо Устройство,Посочващо Устройство,posochvashto-ustroystvo,periferiya/posochvashto-ustroystvo,false,0,54,ASBIS,false,2026-05-19 15:47:30.448,2026-05-20 09:32:57.821,system,system,
410,,,,,,Презентер,Презентер,prezenter,periferiya/prezenter,false,0,54,ASBIS,false,2026-05-19 15:47:30.455,2026-05-20 09:32:57.821,system,system,
518,,,,,,Флаш памети,Флаш памети,flash-pameti-asbis,flash-pameti-asbis/flash-pameti-asbis,false,0,54,ASBIS,false,2026-05-19 15:47:31.322,2026-05-20 09:32:57.821,system,system,
519,,,,,,USB флаш памет,USB флаш памет,usb-flash-pamet,flash-pameti-asbis/usb-flash-pamet,false,0,54,ASBIS,false,2026-05-19 15:47:31.328,2026-05-20 09:32:57.821,system,system,
326,,,,,,Мултимедия - Аудио система,Мултимедия - Аудио система,multimediya-audio-sistema,multimedien-harduer/multimediya-audio-sistema,false,0,54,ASBIS,false,2026-05-19 15:47:29.644,2026-05-20 09:32:57.821,system,system,
327,,,,,,Видеоконферентно решение,Видеоконферентно решение,videokonferentno-reshenie,multimedien-harduer/videokonferentno-reshenie,false,0,54,ASBIS,false,2026-05-19 15:47:29.655,2026-05-20 09:32:57.821,system,system,
328,,,,,,Аудио видео системи,Аудио видео системи,audio-video-sistemi,multimedien-harduer/audio-video-sistemi,false,0,54,ASBIS,false,2026-05-19 15:47:29.665,2026-05-20 09:32:57.821,system,system,
329,,,,,,Високоговорител,Високоговорител,visokogovoritel,multimedien-harduer/visokogovoritel,false,0,54,ASBIS,false,2026-05-19 15:47:29.676,2026-05-20 09:32:57.821,system,system,
332,,,,,,TV сет,TV сет,tv-set,multimedien-harduer/tv-set,false,0,54,ASBIS,false,2026-05-19 15:47:29.702,2026-05-20 09:32:57.821,system,system,
331,,,,,,Multimedia - Subwoofer,Мултимедия - Субуфер,multimedia-subwoofer,multimedien-harduer/multimedia-subwoofer,false,0,54,ASBIS,false,2026-05-19 15:47:29.693,2026-05-20 09:32:57.821,system,system,
330,,,,,,Multimedia - Soundbar,Мултимедия - Саундбар,multimedia-soundbar,multimedien-harduer/multimedia-soundbar,false,0,54,ASBIS,false,2026-05-19 15:47:29.684,2026-05-20 09:32:57.821,system,system,
491,,,,,,Bluetooth говорители,Bluetooth говорители,bluetooth-govoriteli,aidio-ustroystva/bluetooth-govoriteli,false,0,54,ASBIS,false,2026-05-19 15:47:31.106,2026-05-20 09:32:57.821,system,system,
374,,,,,,DVD-RW,DVD-RW,dvd-rw,optichni-ustroystva/dvd-rw,false,0,1,ASBIS,false,2026-05-19 15:47:30.042,2026-05-20 09:32:57.821,system,system,
492,,,,,,TWS Bluetooth слушалки,TWS Bluetooth слушалки,tws-bluetooth-slushalki,aidio-ustroystva/tws-bluetooth-slushalki,false,0,54,ASBIS,false,2026-05-19 15:47:31.113,2026-05-20 09:32:57.821,system,system,
494,,,,,,Микрофон,Микрофон,mikrofon,aidio-ustroystva/mikrofon,false,0,54,ASBIS,false,2026-05-19 15:47:31.128,2026-05-20 09:32:57.821,system,system,
493,,,,,,Multimedia - PC Headsets,Мултимедия - PC слушалки,multimedia-pc-headsets,aidio-ustroystva/multimedia-pc-headsets,false,0,54,ASBIS,false,2026-05-19 15:47:31.120,2026-05-20 09:32:57.821,system,system,
334,,,,,,Безжична точка за достъп,Безжична точка за достъп,bezzhichna-tochka-za-dostap,mrezhovi-produkti/bezzhichna-tochka-za-dostap,false,0,99,ASBIS,false,2026-05-19 15:47:29.725,2026-05-20 09:32:57.821,system,system,
335,,,,,,Wireless външна точка за достъп,Wireless външна точка за достъп,wireless-vanshna-tochka-za-dostap,mrezhovi-produkti/wireless-vanshna-tochka-za-dostap,false,0,99,ASBIS,false,2026-05-19 15:47:29.732,2026-05-20 09:32:57.821,system,system,
336,,,,,,Мрежов Комутатор,Мрежов Комутатор,mrezhov-komutator,mrezhovi-produkti/mrezhov-komutator,false,0,99,ASBIS,false,2026-05-19 15:47:29.740,2026-05-20 09:32:57.821,system,system,
337,,,,,,Маршрутизатор,Маршрутизатор,marshrutizator,mrezhovi-produkti/marshrutizator,false,0,99,ASBIS,false,2026-05-19 15:47:29.747,2026-05-20 09:32:57.821,system,system,
338,,,,,,Трансийвър,Трансийвър,transiyvar,mrezhovi-produkti/transiyvar,false,0,99,ASBIS,false,2026-05-19 15:47:29.755,2026-05-20 09:32:57.821,system,system,
339,,,,,,Мрежови кабели,Мрежови кабели,mrezhovi-kabeli,mrezhovi-produkti/mrezhovi-kabeli,false,0,99,ASBIS,false,2026-05-19 15:47:29.762,2026-05-20 09:32:57.821,system,system,
340,,,,,,IP камера,IP камера,ip-kamera,mrezhovi-produkti/ip-kamera,false,0,99,ASBIS,false,2026-05-19 15:47:29.770,2026-05-20 09:32:57.821,system,system,
343,,,,,,USB хъб,USB хъб,usb-hab,mrezhovi-produkti/usb-hab,false,0,99,ASBIS,false,2026-05-19 15:47:29.794,2026-05-20 09:32:57.821,system,system,
344,,,,,,Безжична мрежова карта,Безжична мрежова карта,bezzhichna-mrezhova-karta,mrezhovi-produkti/bezzhichna-mrezhova-karta,false,0,99,ASBIS,false,2026-05-19 15:47:29.801,2026-05-20 09:32:57.821,system,system,
345,,,,,,Мрежова Карта,Мрежова Карта,mrezhova-karta,mrezhovi-produkti/mrezhova-karta,false,0,99,ASBIS,false,2026-05-19 15:47:29.809,2026-05-20 09:32:57.821,system,system,
346,,,,,,Апаратура за Контрол на Достъпа,Апаратура за Контрол на Достъпа,aparatura-za-kontrol-na-dostapa,mrezhovi-produkti/aparatura-za-kontrol-na-dostapa,false,0,99,ASBIS,false,2026-05-19 15:47:29.817,2026-05-20 09:32:57.821,system,system,
347,,,,,,Принт Сървър,Принт Сървър,print-sarvar,mrezhovi-produkti/print-sarvar,false,0,99,ASBIS,false,2026-05-19 15:47:29.825,2026-05-20 09:32:57.821,system,system,
341,,,,,,Range Extender,Разширител на обхват,range-extender,mrezhovi-produkti/range-extender,false,0,99,ASBIS,false,2026-05-19 15:47:29.777,2026-05-20 09:32:57.821,system,system,
342,,,,,,Networking - Хардуеър,Мрежов хардуер,networking-harduear,mrezhovi-produkti/networking-harduear,false,0,99,ASBIS,false,2026-05-19 15:47:29.786,2026-05-20 09:32:57.821,system,system,
444,,,,,,Гейминг аксесоари,Гейминг аксесоари,geyming-aksesoari,igri-i-multimediya/geyming-aksesoari,false,0,167,ASBIS,false,2026-05-19 15:47:30.754,2026-05-20 09:32:57.821,system,system,
445,,,,,,Гейминг стол,Гейминг стол,geyming-stol,igri-i-multimediya/geyming-stol,false,0,167,ASBIS,false,2026-05-19 15:47:30.762,2026-05-20 09:32:57.821,system,system,
446,,,,,,Гейминг клавиатура,Гейминг клавиатура,geyming-klaviatura,igri-i-multimediya/geyming-klaviatura,false,0,167,ASBIS,false,2026-05-19 15:47:30.769,2026-05-20 09:32:57.821,system,system,
447,,,,,,Гейминг мишка,Гейминг мишка,geyming-mishka,igri-i-multimediya/geyming-mishka,false,0,167,ASBIS,false,2026-05-19 15:47:30.776,2026-05-20 09:32:57.821,system,system,
448,,,,,,Гейминг слушалки,Гейминг слушалки,geyming-slushalki,igri-i-multimediya/geyming-slushalki,false,0,167,ASBIS,false,2026-05-19 15:47:30.789,2026-05-20 09:32:57.821,system,system,
451,,,,,,Гейминг контролер,Гейминг контролер,geyming-kontroler,igri-i-multimediya/geyming-kontroler,false,0,167,ASBIS,false,2026-05-19 15:47:30.813,2026-05-20 09:32:57.821,system,system,
453,,,,,,Гейминг комплекти,Гейминг комплекти,geyming-komplekti,igri-i-multimediya/geyming-komplekti,false,0,167,ASBIS,false,2026-05-19 15:47:30.827,2026-05-20 09:32:57.821,system,system,
450,,,,,,Gaming Desk,Гейминг бюро,gaming-desk,igri-i-multimediya/gaming-desk,false,0,167,ASBIS,false,2026-05-19 15:47:30.806,2026-05-20 09:32:57.821,system,system,
449,,,,,,Gaming Mousepads,Гейминг подложки за мишка,gaming-mousepads,igri-i-multimediya/gaming-mousepads,false,0,167,ASBIS,false,2026-05-19 15:47:30.798,2026-05-20 09:32:57.821,system,system,
452,,,,,,Gaming Microphone,Гейминг микрофон,gaming-microphone,igri-i-multimediya/gaming-microphone,false,0,167,ASBIS,false,2026-05-19 15:47:30.820,2026-05-20 09:32:57.821,system,system,
502,,,,,,Външна смарт IP камера,Външна смарт IP камера,vanshna-smart-ip-kamera,smart-ustroystva/vanshna-smart-ip-kamera,false,0,153,ASBIS,false,2026-05-19 15:47:31.184,2026-05-20 09:32:57.821,system,system,
503,,,,,,Смарт часовник,Смарт часовник,smart-chasovnik,smart-ustroystva/smart-chasovnik,false,0,153,ASBIS,false,2026-05-19 15:47:31.192,2026-05-20 09:32:57.821,system,system,
504,,,,,,Смарт безжичен ключ,Смарт безжичен ключ,smart-bezzhichen-klyuch,smart-ustroystva/smart-bezzhichen-klyuch,false,0,153,ASBIS,false,2026-05-19 15:47:31.199,2026-05-20 09:32:57.821,system,system,
155,,,,,720,IP Phones,IP Телефони,ip-phones,,true,171,153,VALI,false,2026-04-02 10:02:02.109,2026-04-02 10:02:03.151,system,system,
505,,,,,,Вътрешна смарт IP камера,Вътрешна смарт IP камера,vatreshna-smart-ip-kamera,smart-ustroystva/vatreshna-smart-ip-kamera,false,0,153,ASBIS,false,2026-05-19 15:47:31.207,2026-05-20 09:32:57.821,system,system,
506,,,,,,Смарт дистанционно у-ние,Смарт дистанционно у-ние,smart-distantsionno-u-nie,smart-ustroystva/smart-distantsionno-u-nie,false,0,153,ASBIS,false,2026-05-19 15:47:31.214,2026-05-20 09:32:57.821,system,system,
507,,,,,,Смарт сензори за дома,Смарт сензори за дома,smart-senzori-za-doma,smart-ustroystva/smart-senzori-za-doma,false,0,153,ASBIS,false,2026-05-19 15:47:31.222,2026-05-20 09:32:57.821,system,system,
791,,,,,,Antenna,Антена,antenna-asbis,other/antenna-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:43.955,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
828,,,,,,Tools,Tools,tools-asbis,other/tools-asbis,false,0,788,ASBIS,false,2026-08-06 12:12:46.195,2026-08-06 12:16:17.030,ignatov_rs@abv.bg,ignatov_rs@abv.bg,
508,,,,,,Смарт хъб,Смарт хъб,smart-hab,smart-ustroystva/smart-hab,false,0,153,ASBIS,false,2026-05-19 15:47:31.229,2026-05-20 09:32:57.821,system,system,
509,,,,,,Смарт комплект,Смарт комплект,smart-komplekt,smart-ustroystva/smart-komplekt,false,0,153,ASBIS,false,2026-05-19 15:47:31.236,2026-05-20 09:32:57.821,system,system,
510,,,,,,Смарт LED осветление,Смарт LED осветление,smart-led-osvetlenie,smart-ustroystva/smart-led-osvetlenie,false,0,153,ASBIS,false,2026-05-19 15:47:31.252,2026-05-20 09:32:57.821,system,system,
511,,,,,,Смарт реле,Смарт реле,smart-rele,smart-ustroystva/smart-rele,false,0,153,ASBIS,false,2026-05-19 15:47:31.260,2026-05-20 09:32:57.821,system,system,
512,,,,,,Смарт контакт,Смарт контакт,smart-kontakt,smart-ustroystva/smart-kontakt,false,0,153,ASBIS,false,2026-05-19 15:47:31.276,2026-05-20 09:32:57.821,system,system,
